17136,-78.4716642142111,38.0551725256008,-1,51,540,000800,2,163,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
17144,-78.484884,38.0417145,-1,51,540,000201,1,130,5,77885,77885,77885,77885,77885,77885,77883,77688,77688,77688,77678,77678,77678,77678
17145,-78.482082,38.043107,-1,51,540,000201,1,80,5,77885,77885,77885,77885,77885,77885,77883,77688,77688,77688,77678,77678,77678,77678
17146,-78.4819795,38.043591,-1,51,540,000201,1,162,5,77885,77885,77885,77885,77885,77885,77883,77688,77688,77688,77678,77678,77678,77678
17147,-78.481261,38.046586,-1,51,540,000700,1,163,5,77885,77885,77885,77885,77885,77885,77883,77688,77688,77688,77678,77678,77678,77678
17148,-78.469771,38.039476,-1,51,540,000900,2,72,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17149,-78.4713448126884,38.0452424064848,-1,51,540,000900,2,248,4,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17150,-78.4671668107952,38.0458229727757,-1,51,540,000900,2,124,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17152,-78.4783900951709,38.0360594355873,-1,51,540,001000,2,162,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17153,-78.4763385,38.0373045,-1,51,540,001000,2,106,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17154,-78.4843486344351,38.038523145316,-1,51,540,000201,2,119,5,77885,77885,77885,77885,77885,77885,77883,77672,77672,77672,77678,77678,77678,77678
17155,-78.4684453549511,38.0310372295964,-1,51,540,000302,1,103,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17156,-78.474819,38.032701,-1,51,540,001000,3,59,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17157,-78.4695031709186,38.0327400122835,-1,51,540,000302,1,217,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17158,-78.466078,38.0332715,-1,51,540,000302,1,53,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17159,-78.4643834959017,38.0337477498992,-1,51,540,000302,1,85,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17160,-78.4674595,38.0348745,-1,51,540,000302,1,125,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17161,-78.4730736604022,38.0363838234507,-1,51,540,001000,3,142,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17162,-78.4717050579268,38.0387148153455,-1,51,540,001000,3,160,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17163,-78.462753,38.0414515,-1,51,540,000900,1,90,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17164,-78.462489,38.041687,-1,51,540,000900,1,222,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17165,-78.4634748335999,38.0431070065039,-1,51,540,000900,1,91,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17166,-78.4592658762655,38.0449068192726,-1,51,540,000900,1,173,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17167,-78.4615690703382,38.045242338744,-1,51,540,000900,1,118,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17168,-78.4610347812937,38.0467394209768,-1,51,540,000900,2,115,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17169,-78.4620911796158,38.0471309318973,-1,51,540,000900,2,119,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77880,77880,77880,77880
17170,-78.462345,38.033875,-1,51,540,000302,1,96,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17171,-78.4620554461942,38.0386006666667,-1,51,540,000900,1,103,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17172,-78.4639545,38.039306,-1,51,540,000900,1,229,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17179,-78.476226,38.0269625,-1,51,540,000402,1,165,5,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17180,-78.4706906980963,38.0222598236486,-1,51,540,000402,1,147,4,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17181,-78.4672845,38.023061,-1,51,540,000302,2,244,5,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17182,-78.4657507099519,38.0303568631151,-1,51,540,000302,1,88,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17183,-78.4756964462831,38.015660804034,-1,51,540,000402,4,460,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17184,-78.4830915,38.016261,-1,51,540,000402,4,128,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17185,-78.4829601010283,38.018079806182,-1,51,540,000402,4,108,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17186,-78.4818998127011,38.0182034563678,-1,51,540,000402,4,118,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17187,-78.4796318921118,38.0192348088284,-1,51,540,000402,4,73,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17188,-78.4852738174511,38.0195359687398,-1,51,540,000401,2,110,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17189,-78.4792273980931,38.0211022920005,-1,51,540,000402,2,99,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17190,-78.479609,38.021263,-1,51,540,000402,2,157,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17191,-78.474383,38.0172195,-1,51,540,000402,2,102,5,77884,77884,77884,77884,77884,77884,77883,77672,77878,77878,77678,77678,77678,77678
17192,-78.4660816344575,38.0204596729066,-1,51,540,000402,3,71,5,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17193,-78.4707245488467,38.0221053012443,-1,51,540,000402,1,112,4,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17194,-78.462501902508,38.0255311805081,-1,51,540,000302,2,100,5,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17195,-78.4630108515099,38.0255389689423,-1,51,540,000302,2,136,5,77884,77884,77884,77884,77884,77884,77883,77688,77688,77688,77678,77678,77678,77678
17196,-78.4622785,38.0261305,-1,51,540,000302,2,118,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17197,-78.4633260081504,38.0263168296749,-1,51,540,000302,2,140,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
17198,-78.4633246778877,38.0303494675057,-1,51,540,000302,2,129,5,77879,77879,77879,77879,77879,77879,77883,77688,77688,77688,77678,77678,77678,77678
43128,-78.4679795,38.0669105,-1,51,540,000800,1,152,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43154,-78.500671,38.0585545,-1,51,540,000800,4,112,5,77885,77885,77885,77885,77885,77885,77883,77883,77672,77672,77880,77880,77880,77880
43158,-78.4871122556242,38.0570022758498,-1,51,540,000800,3,618,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43159,-78.4953065,38.060725,-1,51,540,000800,4,732,5,77881,77881,77881,77881,77881,77881,77883,77883,77672,77672,77880,77880,77880,77880
43160,-78.4951359593439,38.0641952502968,-1,51,540,000800,4,202,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43161,-78.493034,38.04969,-1,51,540,000700,2,139,5,77885,77885,77885,77885,77885,77885,77883,77883,77672,77672,77678,77678,77678,77678
43162,-78.4921932687651,38.0525208731696,-1,51,540,000700,2,282,5,77885,77885,77885,77885,77885,77885,77883,77883,77672,77672,77880,77880,77880,77880
43163,-78.4875035,38.052839,-1,51,540,000700,1,175,4,77885,77885,77885,77885,77885,77885,77883,77883,77688,77688,77880,77880,77880,77880
43164,-78.4866050205326,38.053493172281,-1,51,540,000700,1,243,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
43165,-78.488781,38.055743,-1,51,540,000700,1,178,5,77881,77881,77881,77881,77881,77881,77883,77883,77688,77688,77880,77880,77880,77880
